CustomerID,Gender,RP,VP,TP,LP,CP,OP,BP,VDP,MCT,MM,MFPM,AME,TotalExpenditure,MFPS
1683,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,25.7,1937.4,No
1684,Female,No,No,No,Yes,No,Yes,Yes,No,Annualcard ,54,ManualTransfer,72.1,3886.05,No
1685,Female,Yes,No,No,Yes,Yes,No,Yes,No,Monthcard,12,CashPayment,98.1,1060.2,Yes
1686,Female,No,No,Yes,No,Yes,No,No,No,Monthcard,31,InstallmentPayment,84.75,2613.4,No
1687,Female,No,No,Yes,No,Yes,No,No,Yes,Monthcard,11,Auto-debit,64.05,733.95,No
1688,Male,Yes,Yes,No,No,No,No,No,No,Monthcard,11,InstallmentPayment,75.2,775.3,No
1689,Female,No,No,Yes,Yes,No,No,Yes,Yes,Monthcard,40,CashPayment,55.8,2109.35,Yes
1690,Male,No,No,No,No,Yes,No,Yes,No,Monthcard,5,CashPayment,92.5,452.7,Yes
1691,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,19.75,19.75,No
1692,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,8,InstallmentPayment,19.65,169.75,No
1693,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,20,Auto-debit,19.7,395.6,No
1694,Male,No,No,No,No,No,Yes,No,No,Monthcard,1,ManualTransfer,74.3,74.3,No
1695,Female,No,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,CashPayment,111.65,7943.45,No
1696,Male,Yes,No,No,Yes,Yes,No,No,Yes,Monthcard,6,CashPayment,91,531,Yes
1697,Female,Yes,No,No,No,No,Yes,Yes,Yes,Monthcard,23,InstallmentPayment,73.65,1642.75,No
1698,Male,Yes,No,Yes,No,No,No,Yes,Yes,Monthcard,40,CashPayment,101.85,4086.3,Yes
1699,Male,No,No,Yes,Yes,Yes,Yes,No,No,Monthcard,30,InstallmentPayment,95,2852.4,No
1700,Female,No,No,No,No,No,No,No,No,Monthcard,29,InstallmentPayment,76,2215.25,No
1701,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,59,CashPayment,44.3,2666.75,No
1702,Male,Yes,No,Yes,No,Yes,No,No,No,Monthcard,41,Auto-debit,83.75,3273.55,Yes
1703,Female,Yes,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.65,20.65,No
1704,Female,Yes,No,No,Yes,No,No,Yes,Yes,Annualcard ,58,Auto-debit,97.8,5458.8,No
1705,Male,Yes,Yes,No,No,No,No,No,No,Monthcard,4,CashPayment,44.8,169.65,No
1706,Female,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,61,InstallmentPayment,25,1498.35,No
1707,Male,No,No,No,No,No,No,No,No,Monthcard,10,CashPayment,70,740,Yes
1708,Female,No,No,Yes,No,No,No,No,No,Annualcard ,39,CashPayment,47.85,1886.4,No
1709,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Monthcard,31,ManualTransfer,19.55,658.95,Yes
1710,Female,Yes,No,No,No,No,No,No,Yes,Monthcard,2,CashPayment,35.1,68.75,Yes
1711,Male,Yes,No,No,No,Yes,Yes,Yes,Yes,Annualcard ,31,ManualTransfer,79.3,2484,No
1712,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,4,CashPayment,44.55,174.3,Yes
1713,Female,No,No,Yes,No,No,No,No,Yes,Monthcard,33,CashPayment,90.65,2989.6,No
1714,Female,No,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,4,ManualTransfer,20.4,84.75,No
1715,Female,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Biennialcard,32,ManualTransfer,73.6,2316.85,No
1716,Female,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,110.8,7882.25,No
1717,Male,No,No,No,No,No,No,No,No,Monthcard,11,CashPayment,70.2,760.05,No
1718,Male,Yes,No,No,No,No,No,No,Yes,Monthcard,23,CashPayment,86.8,1975.85,No
1719,Female,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthcard,6,Auto-debit,98.15,567.45,Yes
1720,Female,Yes,No,No,No,No,No,No,No,Monthcard,1,CashPayment,69.55,69.55,Yes
1721,Male,No,No,No,Yes,No,Yes,No,Yes,Monthcard,15,CashPayment,95.7,1451.1,No
1722,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,25.75,1864.2,No
1723,Male,Yes,Yes,No,No,Yes,No,No,No,Annualcard ,50,Auto-debit,54.9,2614.1,No
1724,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,35,Auto-debit,24.3,821.6,No
1725,Male,No,No,No,No,No,No,Yes,No,Monthcard,1,CashPayment,79.5,79.5,Yes
1726,Female,No,No,No,No,No,No,No,No,Monthcard,2,ManualTransfer,75.45,158.4,Yes
1727,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,41,CashPayment,78.45,3126.45,No
1728,Male,No,No,No,No,Yes,Yes,Yes,Yes,Monthcard,33,CashPayment,54.6,1803.7,No
1729,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,60,CashPayment,104.35,6339.45,No
1730,Male,No,Yes,No,No,Yes,No,Yes,Yes,Monthcard,38,Auto-debit,99.25,3777.15,Yes
1731,Male,Yes,Yes,No,No,No,Yes,No,No,Annualcard ,25,ManualTransfer,55.1,1466.1,No
1732,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,0,ManualTransfer,20, ,No
1733,Male,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Biennialcard,70,InstallmentPayment,101,7085.5,No
1734,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthcard,60,Auto-debit,109.45,6572.85,No
1735,Female,Yes,No,No,No,Yes,Yes,Yes,No,Annualcard ,34,Auto-debit,64.2,2106.3,No
1736,Female,Yes,No,No,Yes,No,No,No,No,Monthcard,27,CashPayment,76.1,2093.4,No
1737,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,60,ManualTransfer,20.6,1093,No
1738,Male,Yes,No,No,Yes,No,No,No,No,Monthcard,17,CashPayment,76.45,1233.4,Yes
1739,Male,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Biennialcard,56,CashPayment,103.2,5873.75,No
1740,Female,Yes,No,No,No,No,No,Yes,Yes,Biennialcard,71,Auto-debit,93.7,6585.35,Yes
1741,Male,Yes,No,No,Yes,No,Yes,Yes,No,Biennialcard,61,CashPayment,94.1,5638.3,Yes
1742,Male,Yes,Yes,Yes,No,No,No,No,No,Monthcard,15,Auto-debit,30.2,469.65,No
1743,Female,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,70,Auto-debit,64.55,4504.9,No
1744,Female,No,Yes,No,No,No,No,No,No,Monthcard,1,ManualTransfer,24.7,24.7,No
1745,Male,Yes,Yes,Yes,No,No,Yes,No,Yes,Annualcard ,42,InstallmentPayment,63.7,2763.35,No
1746,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,InstallmentPayment,19.95,19.95,No
1747,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,20.7,1492.1,No
1748,Female,No,No,No,No,No,No,No,Yes,Monthcard,2,CashPayment,84.05,186.05,No
1749,Male,Yes,No,Yes,Yes,No,No,Yes,Yes,Annualcard ,52,ManualTransfer,75.4,3865.45,No
1750,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,7,ManualTransfer,19.5,128.6,No
1751,Female,Yes,Yes,Yes,Yes,No,No,No,No,Annualcard ,57,CashPayment,53.45,3053,No
1752,Male,No,No,Yes,Yes,No,No,Yes,No,Annualcard ,47,Auto-debit,94.8,4535.85,No
1753,Female,No,No,No,Yes,No,Yes,Yes,Yes,Annualcard ,65,Auto-debit,105.05,6744.25,No
1754,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,68,Auto-debit,24.15,1498.85,No
1755,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,72,Auto-debit,23.3,1623.15,No
1756,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,24.05,24.05,Yes
1757,Male,No,No,No,No,No,No,No,No,Monthcard,4,CashPayment,70.2,237.95,Yes
1758,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,37,CashPayment,99.5,3762,Yes
1759,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,72,Auto-debit,21.15,1419.4,No
1760,Male,Yes,No,No,No,Yes,No,No,Yes,Monthcard,48,InstallmentPayment,91.05,4370.75,No
1761,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,7,CashPayment,69,506.9,Yes
1762,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,InstallmentPayment,19.55,19.55,No
1763,Male,Yes,Yes,No,No,No,Yes,Yes,Yes,Annualcard ,35,Auto-debit,73.45,2661.1,No
1764,Male,No,No,No,No,Yes,Yes,Yes,Yes,Biennialcard,44,Auto-debit,100.1,4378.35,No
1765,Female,Yes,No,Yes,No,No,Yes,Yes,No,Biennialcard,37,CashPayment,45.4,1593.1,No
1766,Female,Yes,Yes,Yes,Yes,Yes,No,No,No,Annualcard ,65,Auto-debit,61.35,3874.1,No
1767,Female,Yes,Yes,Yes,Yes,No,Yes,No,No,Annualcard ,59,ManualTransfer,65.5,3801.3,No
1768,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,22,CashPayment,50.6,1073.3,No
1769,Male,No,Yes,Yes,Yes,No,Yes,No,Yes,Monthcard,1,Auto-debit,70.45,70.45,No
1770,Male,Yes,No,No,Yes,No,No,No,No,Monthcard,54,CashPayment,30.4,1621.35,No
1771,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,6,ManualTransfer,20.1,100.35,No
1772,Male,No,No,Yes,Yes,Yes,No,Yes,Yes,Monthcard,44,CashPayment,111.5,4915.15,No
1773,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,50,Auto-debit,19.75,989.05,No
1774,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.35,20.35,No
1775,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,13,InstallmentPayment,19.3,259.65,No
1776,Male,No,No,No,No,No,No,No,No,Monthcard,3,CashPayment,24.75,66.95,Yes
1777,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,27,InstallmentPayment,19.7,509.3,No
1778,Male,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biennialcard,71,InstallmentPayment,109.3,7782.85,No
1779,Male,Yes,No,No,No,No,No,No,No,Annualcard ,14,CashPayment,44.6,641.25,No
1780,Male,No,No,No,Yes,Yes,No,Yes,Yes,Monthcard,31,CashPayment,101.4,3143.65,No
1781,Female,Yes,No,Yes,Yes,No,Yes,Yes,No,Monthcard,20,CashPayment,96.55,1901.65,No
1782,Female,No,No,No,No,No,No,No,No,Monthcard,12,Auto-debit,43.8,540.95,No
1783,Male,No,Yes,Yes,Yes,No,Yes,No,No,Annualcard ,40,ManualTransfer,40.25,1564.05,No
1784,Male,No,No,No,Yes,No,No,No,No,Monthcard,6,InstallmentPayment,30.5,208.7,Yes
1785,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,72,InstallmentPayment,19.8,1414.65,No
1786,Male,No,No,No,No,No,Yes,No,No,Monthcard,1,InstallmentPayment,49,49,No
1787,Female,No,No,No,No,No,No,No,No,Monthcard,4,InstallmentPayment,70.05,266.9,Yes
1788,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,77.15,77.15,Yes
1789,Male,Yes,No,No,Yes,Yes,Yes,Yes,No,Biennialcard,64,Auto-debit,76.1,4818.8,No
1790,Female,No,No,No,No,Yes,No,Yes,Yes,Monthcard,12,Auto-debit,100.15,1164.3,Yes
1791,Male,No,No,No,No,No,No,Yes,No,Monthcard,4,CashPayment,81,340.85,Yes
1792,Male,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Monthcard,71,CashPayment,107.5,7713.55,No
1793,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,64,ManualTransfer,19.55,1240.15,No
1794,Male,Yes,No,Yes,Yes,Yes,No,Yes,No,Monthcard,33,Auto-debit,72.75,2447.45,No
1795,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,70.15,70.15,Yes
1796,Female,Yes,No,No ,No ,No ,No ,No ,No ,Monthcard,3,ManualTransfer,20.85,72,No
1797,Female,Yes,No,No,No,Yes,No,Yes,Yes,Annualcard ,70,CashPayment,101.75,7069.3,No
1798,Female,Yes,No,No,Yes,No,No,Yes,Yes,Monthcard,51,CashPayment,49.65,2553.35,No
1799,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,67,InstallmentPayment,19.4,1284.2,No
1800,Male,Yes,Yes,No,No,No,No,No,No,Monthcard,4,CashPayment,50.9,225.6,Yes
1801,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,62,Auto-debit,23.65,1416.75,No
1802,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,68,InstallmentPayment,111.75,7511.3,No
1803,Male,Yes,No,No,No,No,Yes,Yes,Yes,Monthcard,66,InstallmentPayment,100.05,6871.9,Yes
1804,Male,Yes,No,Yes,No,No,Yes,No,No,Annualcard ,53,CashPayment,60.05,3229.65,Yes
1805,Male,No,No,Yes,Yes,No,No,No,No,Annualcard ,64,InstallmentPayment,84.3,5289.05,No
1806,Male,Yes,No,No,Yes,No,No,Yes,Yes,Monthcard,4,CashPayment,48.55,201,Yes
1807,Female,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,69.6,69.6,Yes
1808,Female,Yes,No,No,No,No,No,No,No,Monthcard,3,ManualTransfer,46.1,130.15,No
1809,Male,No,No,Yes,Yes,No,No,Yes,Yes,Annualcard ,71,CashPayment,56.45,3985.35,No
1810,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,2,ManualTransfer,19.65,38.8,No
1811,Male,No,Yes,No,No,No,Yes,No,No,Monthcard,27,CashPayment,79.5,2180.55,Yes
1812,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,36,Auto-debit,20.25,717.95,No
1813,Male,No,No,No,No,No,No,No,Yes,Monthcard,9,CashPayment,85.05,746.5,Yes
1814,Male,No,No,No,Yes,No,No,Yes,Yes,Monthcard,7,CashPayment,94.25,669,Yes
1815,Male,Yes,No,Yes,No,Yes,Yes,No,Yes,Biennialcard,65,Auto-debit,76.15,4929.55,No
1816,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,33,Auto-debit,19.45,600.25,No
1817,Male,No,No,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,54,InstallmentPayment,108,5760.65,No
1818,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,Auto-debit,19.9,19.9,No
1819,Female,No,No,No,No,No,No,No,No,Monthcard,15,ManualTransfer,74.45,1145.7,Yes
1820,Male,Yes,No,No,Yes,No,No,Yes,Yes,Monthcard,4,CashPayment,100.2,420.2,Yes
1821,Female,Yes,Yes,No,No,No,No,Yes,Yes,Monthcard,10,CashPayment,88.85,929.45,No
1822,Female,Yes,No,No,Yes,No,No,No,Yes,Monthcard,26,CashPayment,84.95,2169.75,Yes
1823,Male,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Annualcard ,67,CashPayment,111.3,7482.1,Yes
1824,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,10,CashPayment,95.35,898.35,Yes
1825,Male,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Biennialcard,60,Auto-debit,76.95,4543.95,No
1826,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,65,InstallmentPayment,24.8,1600.95,No
1827,Male,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,72,InstallmentPayment,104.9,7559.55,No
1828,Female,Yes,No,No,No,Yes,No,Yes,Yes,Monthcard,26,Auto-debit,98.1,2510.7,No
1829,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,8,ManualTransfer,19.75,145,Yes
1830,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.45,20.45,No
1831,Female,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthcard,48,InstallmentPayment,100.05,4834,No
1832,Female,No,No,Yes,No,No,No,No,No,Monthcard,41,InstallmentPayment,81.3,3190.65,No
1833,Female,Yes,Yes,No,Yes,No,No,Yes,No,Monthcard,37,CashPayment,88.8,3340.55,No
1834,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,25.15,25.15,Yes
1835,Female,No,No,No,No,No,No,Yes,Yes,Monthcard,6,CashPayment,91.1,455.3,Yes
1836,Female,No,No,No,No,No,No,No,No,Monthcard,1,ManualTransfer,44.75,44.75,No
1837,Female,No,No,Yes,Yes,Yes,No,Yes,Yes,Annualcard ,56,CashPayment,110.5,6139.5,No
1838,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,7,ManualTransfer,19.9,173.15,No
1839,Female,No,No,No,Yes,No,No,No,No,Monthcard,4,ManualTransfer,80.3,324.2,No
1840,Female,No,No,No,Yes,No,No,Yes,Yes,Monthcard,71,InstallmentPayment,99.65,6951.15,No
1841,Male,Yes,No,No,Yes,No,No,Yes,Yes,Monthcard,58,CashPayment,98.9,5780.7,No
1842,Male,Yes,No,Yes,No,No,No,Yes,No,Monthcard,31,CashPayment,89.45,2807.65,No
1843,Male,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,53,Auto-debit,19.65,978,No
1844,Male,No,No,No,No,No,Yes,Yes,No,Biennialcard,49,Auto-debit,66.15,3199,No
1845,Male,No,No,Yes,Yes,No,No,No,No,Monthcard,6,Auto-debit,55.7,335.65,No
1846,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,20.3,20.3,No
1847,Female,No,No,Yes,Yes,No,Yes,No,No,Annualcard ,8,Auto-debit,58.2,469.25,No
1848,Female,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,22,ManualTransfer,20.05,417,No
1849,Male,Yes,Yes,Yes,No,Yes,No,No,No,Monthcard,61,Auto-debit,33.6,2117.2,No
1850,Male,Yes,No,Yes,Yes,No,No,No,No,Monthcard,29,CashPayment,84.45,2467.1,Yes
1851,Female,No,No,Yes,Yes,Yes,No,No,No,Monthcard,30,InstallmentPayment,91.7,2758.15,Yes
1852,Female,Yes,Yes,No,No,Yes,No,No,Yes,Monthcard,25,CashPayment,89.1,2368.4,Yes
1853,Male,No,No,No,No,No,No,No,Yes,Monthcard,9,CashPayment,79.55,718.55,No
1854,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,5,CashPayment,20.55,99.45,No
1855,Male,No,No,No,No,No,No,Yes,No,Monthcard,9,CashPayment,85.35,758.6,Yes
1856,Female,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,65,InstallmentPayment,108.05,7118.9,No
1857,Male,No,No,No,Yes,Yes,No,Yes,Yes,Monthcard,29,Auto-debit,101.45,2948.6,No
1858,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,ManualTransfer,25.75,25.75,No
1859,Female,No,No,No,No,No,Yes,No,No,Monthcard,12,InstallmentPayment,79.55,958.25,No
1860,Male,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,68,InstallmentPayment,25.05,1629.2,No
1861,Male,No,No,No,No,No,Yes,No,No,Monthcard,11,CashPayment,73.85,926.25,Yes
1862,Female,Yes,Yes,Yes,No,No,No,Yes,Yes,Annualcard ,55,ManualTransfer,100.9,5448.6,No
1863,Male,No,No,No,Yes,No,Yes,Yes,Yes,Monthcard,34,CashPayment,105.35,3540.65,No
1864,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,InstallmentPayment,20.75,20.75,No
1865,Male,Yes,Yes,Yes,Yes,No,No,No,No,Annualcard ,36,ManualTransfer,53.65,1939.35,No
1866,Female,Yes,No,No ,No ,No ,No ,No ,No ,Biennialcard,15,ManualTransfer,25.2,387.9,No
1867,Male,No,No,Yes,No,No,No,No,No,Monthcard,10,ManualTransfer,51.65,524.5,No
1868,Female,No,No,Yes,Yes,No,Yes,No,Yes,Biennialcard,3,ManualTransfer,71.1,213.35,No
1869,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,1,CashPayment,25.7,25.7,No
1870,Male,Yes,No,Yes,Yes,Yes,No,No,No,Monthcard,43,InstallmentPayment,86.1,3551.65,No
1871,Female,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,8,ManualTransfer,20.05,163.6,No
1872,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,71,Auto-debit,19.6,1387.45,No
1873,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,4,CashPayment,46,181.6,Yes
1874,Male,No,No,Yes,No,No,No,Yes,Yes,Monthcard,17,CashPayment,93.85,1625.65,Yes
1875,Female,Yes,Yes,No,No,No,No,No,No,Monthcard,6,InstallmentPayment,48.95,273.25,No
1876,Male,No,No,No,No,No,No,Yes,Yes,Monthcard,2,CashPayment,94,181.7,Yes
1877,Female,Yes,No,Yes,No,No,No,No,No,Monthcard,1,CashPayment,49.55,49.55,Yes
1878,Male,No,No,No,Yes,No,Yes,Yes,Yes,Annualcard ,64,InstallmentPayment,105.65,6903.1,Yes
1879,Male,No,Yes,No,No,Yes,Yes,Yes,Yes,Annualcard ,39,Auto-debit,54.85,2191.7,No
1880,Male,Yes,No,No,No,No,No,Yes,Yes,Monthcard,1,CashPayment,90.75,90.75,Yes
1881,Male,Yes,Yes,Yes,No,Yes,Yes,No,No,Annualcard ,46,ManualTransfer,56.9,2560.1,No
1882,Female,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,72,Auto-debit,84.2,5986.55,No
1883,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,33,InstallmentPayment,19.8,641.35,No
1884,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,32,Auto-debit,109.55,3608,No
1885,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,5,ManualTransfer,20.5,104.3,No
1886,Female,No,No,No,No,No,No,No,Yes,Monthcard,2,CashPayment,80.55,184.1,Yes
1887,Female,No,No,No,No,No,No,Yes,Yes,Monthcard,2,CashPayment,45.25,85.5,Yes
1888,Female,No,No,No,No,Yes,No,No,No,Monthcard,17,InstallmentPayment,82.65,1470.05,No
1889,Male,No,Yes,No ,No ,No ,No ,No ,No ,Monthcard,5,InstallmentPayment,20.35,122,No
1890,Male,No,No,No,No,No,No,No,No,Monthcard,1,CashPayment,50.15,50.15,No
1891,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,10,CashPayment,24,226.55,No
1892,Female,No,No,No,Yes,No,No,No,No,Annualcard ,41,InstallmentPayment,56.3,2364,No
1893,Female,No,No,No,Yes,No,No,Yes,Yes,Annualcard ,63,Auto-debit,99.9,6137,Yes
1894,Male,Yes,Yes,No ,No ,No ,No ,No ,No ,Annualcard ,22,ManualTransfer,20.15,419.9,No
1895,Female,No,No,Yes,No,Yes,Yes,Yes,Yes,Annualcard ,47,CashPayment,103.7,4730.6,No
1896,Male,No,No,No,Yes,Yes,Yes,No,Yes,Biennialcard,65,InstallmentPayment,74.2,4805.65,No
1897,Female,No,No,No,No,No,Yes,Yes,Yes,Monthcard,8,InstallmentPayment,100.15,908.55,No
1898,Female,No,No,No,No,No,No,Yes,No,Monthcard,9,Auto-debit,77.65,714.15,Yes
1899,Male,No,Yes,No,No,No,No,Yes,Yes,Monthcard,10,CashPayment,95.2,930.4,Yes
1900,Male,No,No,Yes,No,No,Yes,No,Yes,Annualcard ,35,CashPayment,89.2,3251.3,No
1901,Male,No,No,No,Yes,No,No,No,No,Monthcard,2,CashPayment,74.7,165.4,Yes
1902,Male,Yes,No,No,Yes,Yes,No,No,Yes,Monthcard,8,ManualTransfer,43.35,371.4,No
1903,Male,Yes,No,No,No,Yes,No,No,No,Monthcard,24,CashPayment,29.1,688,No
1904,Female,No,No,Yes,Yes,Yes,Yes,No,Yes,Biennialcard,36,ManualTransfer,53.1,1901.25,No
1905,Male,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Biennialcard,67,Auto-debit,111.3,7567.2,No
1906,Female,Yes,No,No,No,Yes,Yes,No,No,Monthcard,15,CashPayment,83.05,1258.3,Yes
1907,Male,No,Yes,Yes,Yes,No,Yes,No,No,Biennialcard,0,Auto-debit,61.9, ,No
1908,Female,No,No,No,No,No,No,Yes,No,Monthcard,1,CashPayment,78.05,78.05,Yes
1909,Male,Yes,No,Yes,No,No,No,No,Yes,Monthcard,24,Auto-debit,39.1,971.3,Yes
1910,Female,No,No,No,No,No,No,No,Yes,Monthcard,11,ManualTransfer,58.95,601.6,No
1911,Male,No,No,No,Yes,No,Yes,No,No,Monthcard,21,ManualTransfer,36,780.15,No
1912,Female,No,No,No,No,Yes,Yes,Yes,Yes,Monthcard,50,CashPayment,104.95,5222.35,No
1913,Male,No,No,No ,No ,No ,No ,No ,No ,Annualcard ,13,ManualTransfer,19.45,270.2,No
1914,Male,No,No,No,No,No,No,No,Yes,Monthcard,3,CashPayment,80.35,253.8,No
1915,Female,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biennialcard,64,Auto-debit,110.3,6997.3,No
1916,Male,No,Yes,Yes,Yes,No,No,No,No,Annualcard ,71,InstallmentPayment,85.45,6028.95,No
1917,Female,No,No,No ,No ,No ,No ,No ,No ,Monthcard,9,Auto-debit,20.15,238.15,No
1918,Male,No,No,No ,No ,No ,No ,No ,No ,Monthcard,3,CashPayment,20.5,76.95,No
1919,Female,No,No,Yes,Yes,No,Yes,No,No,Monthcard,1,ManualTransfer,83.4,83.4,No
1920,Male,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Annualcard ,53,CashPayment,60.45,3184.25,Yes
1921,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,46,ManualTransfer,19.95,927.1,No
1922,Male,Yes,Yes,No,Yes,Yes,No,No,No,Monthcard,63,InstallmentPayment,80.3,4896.35,No
1923,Male,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Biennialcard,71,InstallmentPayment,108.55,7616,No
1924,Female,Yes,No,No,No,No,No,No,No,Monthcard,5,CashPayment,69.35,341.6,No
1925,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,65,Auto-debit,25.3,1748.55,No
1926,Female,No,No,No,No,Yes,No,No,No,Monthcard,3,ManualTransfer,74.75,238.1,No
1927,Male,No,No,No,No,No,Yes,Yes,Yes,Monthcard,42,CashPayment,100.3,4222.95,No
1928,Male,No,No,Yes,No,No,Yes,No,No,Monthcard,24,CashPayment,54.95,1348.5,No
1929,Male,No,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,66,ManualTransfer,20.55,1357.1,No
1930,Female,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Annualcard ,56,InstallmentPayment,99.75,5608.4,No
1931,Female,No,No,No ,No ,No ,No ,No ,No ,Biennialcard,25,InstallmentPayment,19.8,475.2,No
1932,Male,Yes,No,No,Yes,Yes,No,Yes,Yes,Annualcard ,52,Auto-debit,105.1,5376.4,No
1933,Female,Yes,Yes,No ,No ,No ,No ,No ,No ,Biennialcard,23,ManualTransfer,25.1,611.45,No
1934,Female,Yes,No,No ,No ,No ,No ,No ,No ,Annualcard ,25,ManualTransfer,26.8,733.55,No
